2020;S;01088;0001585;2020-12-25 00:00:00.000;5000.00
2020;S;01089;0001730;2020-10-10 00:00:00.000;1500.00
2020;S;01090;0001730;2020-11-12 00:00:00.000;1500.00
2020;S;01091;0001730;2020-12-13 00:00:00.000;1500.00
2020;S;01092;0001769;2020-10-12 00:00:00.000;3000.00
2020;S;01093;0001769;2020-11-13 00:00:00.000;3000.00
2020;S;01094;0001769;2020-12-15 00:00:00.000;3000.00
2020;S;01095;0001594;2020-09-24 00:00:00.000;7000.00
2020;S;01096;0001594;2020-10-22 00:00:00.000;7000.00
2020;S;01097;0001594;2020-11-23 00:00:00.000;7000.00
2020;S;01098;0001594;2020-12-22 00:00:00.000;7000.00
2020;S;01099;0001620;2020-09-30 00:00:00.000;1860.00
2020;S;01100;0001619;2020-09-28 00:00:00.000;5000.00
2020;S;01101;0001619;2020-10-29 00:00:00.000;5000.00
2020;S;01102;0001619;2020-11-27 00:00:00.000;5000.00
2020;S;01103;0001619;2020-12-30 00:00:00.000;5000.00
