2020;0080;0016;DESARROLLO DE SERVICIOS TECNOLOGICOS Y DE INNOVACION A LAS MIPYME DE LOS SECTORES PRODUCTIVOS;A
2020;0081;0017;DESARROLLO DE SERVICIOS TECNOLOGICOS Y DE INNOVACION A LAS MIPYME DE LOS SECTORES PRODUCTIVOS;A
2020;0082;0018;DESARROLLO DE SERVICIOS TECNOLOGICOS Y DE INNOVACION A LAS MIPYME DE LOS SECTORES PRODUCTIVOS;A
2020;0083;0019;DESARROLLO DE SERVICIOS TECNOLOGICOS Y DE INNOVACION A LAS MIPYME DE LOS SECTORES PRODUCTIVOS;A
2020;0084;0020;DESARROLLO DE SERVICIOS TECNOLOGICOS Y DE INNOVACION A LAS MIPYME DE LOS SECTORES PRODUCTIVOS;A
2020;0085;0021;DESARROLLO DE SERVICIOS TECNOLOGICOS Y DE INNOVACION A LAS MIPYME DE LOS SECTORES PRODUCTIVOS;A
2020;0086;0022;DESARROLLO DE SERVICIOS TECNOLOGICOS Y DE INNOVACION A LAS MIPYME DE LOS SECTORES PRODUCTIVOS;A
2020;0087;0023;DESARROLLO DE SERVICIOS TECNOLOGICOS Y DE INNOVACION A LAS MIPYME DE LOS SECTORES PRODUCTIVOS;A
2020;0088;0024;DESARROLLO DE SERVICIOS TECNOLOGICOS Y DE INNOVACION A LAS MIPYME DE LOS SECTORES PRODUCTIVOS;A
2020;0089;0025;DESARROLLO DE SERVICIOS TECNOLOGICOS Y DE INNOVACION A LAS MIPYME DE LOS SECTORES PRODUCTIVOS;A
2020;0090;0001;GENERACION Y DIFUSION DE DOCUMENTOS Y NORMAS TECNICAS PARA LA INVERSION EN ACUICULTURA;A
2020;0091;0001;ASISTENCIA TECNICA Y CAPACITACION EN BUENAS PRACTICAS PESQUERAS, CALIDAD SANITARIA E INOCUIDAD;A
2020;0092;0001;ASESORAMIENTO EN PRESUPUESTO Y PLANIFICACION;A
2020;0093;0001;ACCIONES DE LA ALTA DIRECCION;A
2020;0094;0002;ACCIONES DE LA ALTA DIRECCION;A
2020;0095;0001;ACCIONES ADMINISTRATIVAS;A
2020;0096;0002;MODERNIZACION INFORMATICA Y ESTADISTICA;A
2020;0097;0001;ACCIONES DE ASESORAMIENTO JURIDICO;A
2020;0098;0001;GERENCIAR LOS RECURSOS ECONOMICOS Y HUMANOS;A
2020;0099;0002;GERENCIAR LOS RECURSOS ECONOMICOS Y HUMANOS;A
2020;0100;0001;ACCION Y CONTROL;A
2020;0101;0001;PAGO DE PENSIONES;A
2020;0102;0001;TRANSFERENCIA TECNOLOGICA;A
2020;0103;0001;PROGRAMA INCLUSIVO A COMER PESCADO;A
2020;0104;0001;MEJORAR LA PRODUCTIVIDAD DE PYMES;A
2020;0105;0002;FORTALECIMIENTO DE LOS CENTROS DE INNOVACION TECNOLOGICA - CITE;A
2020;0106;0001;DESARROLLO DE ESTRATEGIAS PARA EL FORTALECIMIENTO DE LOS CITES;A
2020;0107;0001;SUPERVISION DE LA IMPLEMENTACION Y DESARROLLO DE LOS CITE;A
2020;0108;0001;SEGUIMIENTO Y EVALUACION DE LOS CITE;A
2020;0109;0003;ADMINISTRACION FINANCIERA Y CONTABLE;A
2020;0110;0003;ADMINISTRACION DE RECURSOS HUMANOS;A
2020;0111;0004;GESTION DE LA ATENCION AL CIUDADANO;A
2020;0112;0031;GESTION DEL PROGRAMA;A
2020;0113;0026;DESARROLLO DE SERVICIOS TECNOLOGICOS Y DE INNOVACION A LAS MIPYME DE LOS SECTORES PRODUCTIVOS;A
2020;0114;0003;ACCIONES DE COMUNICACIONES E IMAGEN INSTITUCIONAL;A
2020;0115;0001;DESARROLLO E IMPLEMENTACION DE INSTRUMENTOS PARA LA TRANSFERENCIA TECNOLOGICA Y LA INNOVACION;A
2020;0116;0032;GESTION DEL PROGRAMA;A
2020;0117;0002;SUPERVISION DE OBRAS;A
2020;0118;0003;GESTION DEL PROYECTO;A
2020;0119;0002;SUPERVISION DE OBRAS;A
2020;0120;0003;FORTALECIMIENTO DE CAPACIDADES;A
