2020;S;0596;0001129;2020-08-03 00:00:00.000;016
2020;S;0597;0001239;2020-08-10 00:00:00.000;090
2020;S;0598;0001239;2020-08-10 00:00:00.000;016
2020;S;0599;0001239;2020-08-10 00:00:00.000;201
2020;S;0600;0001239;2020-08-10 00:00:00.000;090
2020;S;0601;0001239;2020-08-10 00:00:00.000;055
2020;S;0602;0001239;2020-08-10 00:00:00.000;027
2020;S;0603;0001239;2020-08-10 00:00:00.000;044
2020;S;0604;0001313;2020-08-24 00:00:00.000;201
2020;S;0605;0001313;2020-08-24 00:00:00.000;044
2020;S;0606;0001313;2020-08-24 00:00:00.000;016
2020;S;0607;0001313;2020-08-24 00:00:00.000;027
2020;S;0608;0001343;2020-08-29 00:00:00.000;016
2020;S;0609;0001343;2020-08-29 00:00:00.000;027
2020;S;0610;0001343;2020-08-29 00:00:00.000;055
2020;S;0611;0001343;2020-08-29 00:00:00.000;201
2020;S;0612;0001343;2020-08-29 00:00:00.000;090
2020;S;0613;0001343;2020-08-29 00:00:00.000;044
2020;S;0614;0001343;2020-08-29 00:00:00.000;068
2020;S;0615;0001356;2020-08-30 00:00:00.000;016
2020;S;0616;0001356;2020-08-30 00:00:00.000;055
2020;S;0617;0001356;2020-08-30 00:00:00.000;090
2020;S;0618;0001356;2020-08-30 00:00:00.000;027
2020;S;0619;0001369;2020-09-03 00:00:00.000;016
2020;S;0620;0001369;2020-09-03 00:00:00.000;027
2020;S;0621;0001369;2020-09-03 00:00:00.000;090
2020;S;0622;0001369;2020-09-03 00:00:00.000;201
2020;S;0623;0001369;2020-09-03 00:00:00.000;068
2020;S;0624;0001372;2020-08-05 00:00:00.000;027
2020;S;0625;0001372;2020-08-05 00:00:00.000;090
2020;S;0626;0001372;2020-08-05 00:00:00.000;055
2020;S;0627;0001372;2020-08-05 00:00:00.000;016
2020;S;0628;0001522;2020-09-17 00:00:00.000;027
2020;S;0629;0001522;2020-09-17 00:00:00.000;090
2020;S;0630;0001522;2020-09-17 00:00:00.000;201
2020;S;0631;0001522;2020-09-17 00:00:00.000;044
2020;S;0632;0001522;2020-09-17 00:00:00.000;016
2020;S;0633;0001568;2020-09-18 00:00:00.000;044
2020;S;0634;0001568;2020-09-18 00:00:00.000;201
2020;S;0635;0001568;2020-09-18 00:00:00.000;016
2020;S;0636;0001568;2020-09-18 00:00:00.000;090
2020;S;0637;0001568;2020-09-18 00:00:00.000;055
2020;S;0638;0001568;2020-09-18 00:00:00.000;027
2020;S;0639;0001568;2020-09-18 00:00:00.000;068
2020;S;0640;0001585;2020-09-23 00:00:00.000;027
2020;S;0641;0001585;2020-09-23 00:00:00.000;016
2020;S;0642;0001585;2020-09-23 00:00:00.000;055
2020;S;0643;0001585;2020-09-23 00:00:00.000;068
2020;S;0644;0001730;2020-10-07 00:00:00.000;027
2020;S;0645;0001730;2020-10-07 00:00:00.000;016
2020;S;0646;0001730;2020-10-07 00:00:00.000;055
2020;S;0647;0001730;2020-10-07 00:00:00.000;068
2020;S;0648;0001730;2020-10-07 00:00:00.000;201
2020;S;0649;0001730;2020-10-07 00:00:00.000;090
2020;S;0650;0001730;2020-10-07 00:00:00.000;044
2020;S;0651;0001769;2020-09-11 00:00:00.000;016
2020;S;0652;0001769;2020-09-11 00:00:00.000;027
2020;S;0653;0001769;2020-09-11 00:00:00.000;068
2020;S;0654;0001594;2020-09-21 00:00:00.000;201
2020;S;0655;0001594;2020-09-21 00:00:00.000;090
2020;S;0656;0001594;2020-09-21 00:00:00.000;055
2020;S;0657;0001620;2020-09-28 00:00:00.000;016
2020;S;0658;0001620;2020-09-28 00:00:00.000;055
2020;S;0659;0001620;2020-09-28 00:00:00.000;068
2020;S;0660;0001620;2020-09-28 00:00:00.000;090
2020;S;0661;0001619;2020-09-29 00:00:00.000;027
2020;S;0662;0001619;2020-09-29 00:00:00.000;016
2020;S;0663;0001619;2020-09-29 00:00:00.000;055
2020;S;0664;0001619;2020-09-29 00:00:00.000;068
2020;S;0665;0001619;2020-09-29 00:00:00.000;201
2020;S;0666;0001619;2020-09-29 00:00:00.000;090
2020;S;0667;0001619;2020-09-29 00:00:00.000;044
